Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;5_Merkmal_Code;5_Merkmal_Label;5_Auspraegung_Code;5_Auspraegung_Label;VSTNW1__Durchschnittliche_Bruttostundenverdienste__EUR;VSTNW2__Durchschnittliche_Bruttomonatsverdienste__EUR;STDNW1__Bezahlte_Wochenarbeitszeit__Std.;VSTNW2__Durchschnittliche_Bruttomonatsverdienste__EUR
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;GESM;männlich;18,72;1771;21,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;GESW;weiblich;18,20;1859;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;;Insgesamt;18,30;1842;23,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;GESM;männlich;10,07;1127;25,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;GESW;weiblich;9,89;951;22,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;;Insgesamt;9,93;987;22,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-O;Öff.Verwaltung, Verteidigung, Sozialversicherung;GES;Geschlecht;GESM;männlich;20,05;2472;28,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-O;Öff.Verwaltung, Verteidigung, Sozialversicherung;GES;Geschlecht;GESW;weiblich;17,52;1791;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-O;Öff.Verwaltung, Verteidigung, Sozialversicherung;GES;Geschlecht;;Insgesamt;17,73;1839;23,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-P;Erziehung und Unterricht;GES;Geschlecht;GESM;männlich;18,42;1716;21,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-P;Erziehung und Unterricht;GES;Geschlecht;GESW;weiblich;20,05;2126;24,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-P;Erziehung und Unterricht;GES;Geschlecht;;Insgesamt;19,77;2048;23,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;GESM;männlich;18,10;1973;25,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;GESW;weiblich;16,43;1675;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-Q;Gesundheits- und Sozialwesen;GES;Geschlecht;;Insgesamt;16,59;1702;23,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;GESM;männlich;/;/;21,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;GESW;weiblich;13,56;1351;22,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-R;Kunst, Unterhaltung und Erholung;GES;Geschlecht;;Insgesamt;/;/;22,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-S;Sonstige Dienstleistungen;GES;Geschlecht;GESM;männlich;15,43;1548;23,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-S;Sonstige Dienstleistungen;GES;Geschlecht;GESW;weiblich;14,29;1501;24,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART1;1.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-S;Sonstige Dienstleistungen;GES;Geschlecht;;Insgesamt;14,40;1505;24,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-08;Produzierendes Gewerbe und Dienstleistungsbereich;GES;Geschlecht;GESM;männlich;16,16;1709;24,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-08;Produzierendes Gewerbe und Dienstleistungsbereich;GES;Geschlecht;GESW;weiblich;16,04;1644;23,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-08;Produzierendes Gewerbe und Dienstleistungsbereich;GES;Geschlecht;;Insgesamt;16,06;1653;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-05;Produzierendes Gewerbe;GES;Geschlecht;GESM;männlich;19,37;2122;25,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-05;Produzierendes Gewerbe;GES;Geschlecht;GESW;weiblich;15,96;1685;24,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B-05;Produzierendes Gewerbe;GES;Geschlecht;;Insgesamt;16,44;1746;24,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;GES;Geschlecht;GESM;männlich;19,01;/;26,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;GES;Geschlecht;GESW;weiblich;20,47;2161;24,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;GES;Geschlecht;;Insgesamt;19,80;2172;25,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-C;Verarbeitendes Gewerbe;GES;Geschlecht;GESM;männlich;19,63;2230;26,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-C;Verarbeitendes Gewerbe;GES;Geschlecht;GESW;weiblich;15,71;1695;24,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-C;Verarbeitendes Gewerbe;GES;Geschlecht;;Insgesamt;16,26;1767;25,0;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-D;Energieversorgung;GES;Geschlecht;GESM;männlich;24,27;3209;30,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-D;Energieversorgung;GES;Geschlecht;GESW;weiblich;22,97;2438;24,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-D;Energieversorgung;GES;Geschlecht;;Insgesamt;23,18;2538;25,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-E;Wasserversorg.,Entsorg, Beseitig.v.Umweltverschm.;GES;Geschlecht;GESM;männlich;/;/;26,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-E;Wasserversorg.,Entsorg, Beseitig.v.Umweltverschm.;GES;Geschlecht;GESW;weiblich;16,47;1741;24,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-E;Wasserversorg.,Entsorg, Beseitig.v.Umweltverschm.;GES;Geschlecht;;Insgesamt;16,15;1727;24,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-F;Baugewerbe;GES;Geschlecht;GESM;männlich;16,35;/;17,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-F;Baugewerbe;GES;Geschlecht;GESW;weiblich;14,54;1300;20,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-F;Baugewerbe;GES;Geschlecht;;Insgesamt;14,78;1293;20,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G-02;Dienstleistungsbereich;GES;Geschlecht;GESM;männlich;15,83;1669;24,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G-02;Dienstleistungsbereich;GES;Geschlecht;GESW;weiblich;16,05;1640;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G-02;Dienstleistungsbereich;GES;Geschlecht;;Insgesamt;16,02;1644;23,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;GES;Geschlecht;GESM;männlich;12,71;1285;23,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;GES;Geschlecht;GESW;weiblich;13,36;1377;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;GES;Geschlecht;;Insgesamt;13,29;1367;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-H;Verkehr und Lagerei;GES;Geschlecht;GESM;männlich;15,72;1713;25,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-H;Verkehr und Lagerei;GES;Geschlecht;GESW;weiblich;15,41;1449;21,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-H;Verkehr und Lagerei;GES;Geschlecht;;Insgesamt;15,53;1542;22,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-I;Gastgewerbe;GES;Geschlecht;GESM;männlich;9,27;1031;25,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-I;Gastgewerbe;GES;Geschlecht;GESW;weiblich;9,54;1046;25,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-I;Gastgewerbe;GES;Geschlecht;;Insgesamt;9,46;1042;25,3;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-J;Information und Kommunikation;GES;Geschlecht;GESM;männlich;21,40;2310;24,8;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-J;Information und Kommunikation;GES;Geschlecht;GESW;weiblich;19,50;2010;23,7;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-J;Information und Kommunikation;GES;Geschlecht;;Insgesamt;19,93;2075;24,0;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-K;Finanz- und Versicherungsdienstleistungen;GES;Geschlecht;GESM;männlich;21,82;2488;26,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-K;Finanz- und Versicherungsdienstleistungen;GES;Geschlecht;GESW;weiblich;20,30;1977;22,4;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-K;Finanz- und Versicherungsdienstleistungen;GES;Geschlecht;;Insgesamt;20,40;2007;22,6;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-L;Grundstücks- und Wohnungswesen;GES;Geschlecht;GESM;männlich;/;/;25,1;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-L;Grundstücks- und Wohnungswesen;GES;Geschlecht;GESW;weiblich;17,52;1744;22,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-L;Grundstücks- und Wohnungswesen;GES;Geschlecht;;Insgesamt;17,05;1742;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;GESM;männlich;19,33;/;21,9;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;GESW;weiblich;18,47;1885;23,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-M;Freiberufliche, wiss.u.technische Dienstleistungen;GES;Geschlecht;;Insgesamt;18,63;1876;23,2;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;GESM;männlich;10,16;1126;25,5;
62321;Vierteljährliche Verdiensterhebung;JAHR;Jahr;2011;DLAND;Land;05;Nordrhein-Westfalen;BESNW1;Beschäftigungsumfang;TEILZTNW01;Teilzeitbeschäftigte;QUARTG;Quartale;QUART2;2.Quartal;WZ08V5;WZ 2008: Verdiensterhebung;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;GES;Geschlecht;GESW;weiblich;10,06;978;22,4;
